# bbscan_version,0.4.6
# generated_at,2026-02-28 19:48:31

skillLineID,profession,spellID,spellName,minSkill,effects,outputs,outputs_named,reagents,reagents_named,totems,has_random_item
165,Leatherworking,40003,,1,24,32394,32394,32428x2;22450x1;21886x2;22456x4;25707x4,32428x2;22450x1;21886x2;22456x4;25707x4,,0
165,Leatherworking,40004,,1,24,32395,32395,32428x1;22450x1;21886x2;22456x2;25707x2,32428x1;22450x1;21886x2;22456x2;25707x2,,0
165,Leatherworking,40005,,1,24,32396,32396,32428x3;22450x1;21886x4;22456x6;25707x3,32428x3;22450x1;21886x4;22456x6;25707x3,,0
165,Leatherworking,40006,,1,24,32393,32393,32428x2;22450x1;21886x3;22456x4;25707x2,32428x2;22450x1;21886x3;22456x4;25707x2,,0
197,Tailoring,40020,,1,24,32391,32391,32428x2;22450x1;21886x2;22456x4;21842x1,32428x2;22450x1;21886x2;22456x4;21842x1,,0
197,Tailoring,40021,,1,24,32392,32392,32428x1;22450x1;21886x2;22456x2;21842x1,32428x1;22450x1;21886x2;22456x2;21842x1,,0
197,Tailoring,40023,,1,24,32389,32389,32428x3;22450x1;21886x4;22456x6;21842x2,32428x3;22450x1;21886x4;22456x6;21842x2,,0
197,Tailoring,40024,,1,24,32390,32390,32428x2;22450x1;21886x3;22456x4;21842x1,32428x2;22450x1;21886x3;22456x4;21842x1,,0
164,Blacksmithing,40033,,1,24,32402,32402,32428x2;22450x1;21886x2;22456x4;23446x4,32428x2;22450x1;21886x2;22456x4;23446x4,,0
164,Blacksmithing,40034,,1,24,32403,32403,32428x1;22450x1;21886x2;22456x2;23446x4,32428x1;22450x1;21886x2;22456x2;23446x4,,0
164,Blacksmithing,40035,,1,24,32404,32404,32428x3;22450x1;21886x4;22456x6;23446x12,32428x3;22450x1;21886x4;22456x6;23446x12,,0
164,Blacksmithing,40036,,1,24,32401,32401,32428x2;22450x1;21886x3;22456x4;23446x8,32428x2;22450x1;21886x3;22456x4;23446x8,,0
197,Tailoring,40060,,1,24,32420,32420,32428x1;22450x1;21886x2;22456x2;21842x1,32428x1;22450x1;21886x2;22456x2;21842x1,,0
202,Engineering,40274,,1,24,32461,32461,23793x6;23786x1;23785x2;23787x4;23572x1;23436x2,23793x6;23786x1;23785x2;23787x4;23572x1;23436x2,,0
755,Jewelcrafting,40514,,1,24,32508,32508,22578x3;24478x10;24479x1,22578x3;24478x10;24479x1,20815,0
164,Blacksmithing,41132,,1,24,32568,32568,23448x14;23573x2;22451x6;32428x4,23448x14;23573x2;22451x6;32428x4,,0
164,Blacksmithing,41133,,1,24,32570,32570,23448x18;23573x2;22451x8;32428x2,23448x18;23573x2;22451x8;32428x2,,0
164,Blacksmithing,41134,,1,24,32571,32571,23449x14;23573x2;21884x6;32428x4,23449x14;23573x2;21884x6;32428x4,,0
164,Blacksmithing,41135,,1,24,32573,32573,23449x18;23573x2;21884x8;32428x2,23449x18;23573x2;21884x8;32428x2,,0
165,Leatherworking,41156,,1,24,32582,32582,23793x4;22451x6;21886x6;32428x4,23793x4;22451x6;21886x6;32428x4,,0
165,Leatherworking,41157,,1,24,32583,32583,23793x6;22451x8;21886x8;32428x2,23793x6;22451x8;21886x8;32428x2,,0
165,Leatherworking,41158,,1,24,32580,32580,23793x4;22451x10;32428x4,23793x4;22451x10;32428x4,,0
165,Leatherworking,41160,,1,24,32581,32581,23793x6;22451x12;32428x2,23793x6;22451x12;32428x2,,0
165,Leatherworking,41161,,1,24,32574,32574,23793x4;22451x4;21885x4;29547x12;32428x4,23793x4;22451x4;21885x4;29547x12;32428x4,,0
165,Leatherworking,41162,,1,24,32575,32575,23793x6;22451x6;21885x6;29547x16;32428x2,23793x6;22451x6;21885x6;29547x16;32428x2,,0
165,Leatherworking,41163,,1,24,32577,32577,23793x4;22451x4;22452x4;29547x12;32428x4,23793x4;22451x4;22452x4;29547x12;32428x4,,0
165,Leatherworking,41164,,1,24,32579,32579,23793x6;22451x6;22452x6;29547x16;32428x2,23793x6;22451x6;22452x6;29547x16;32428x2,,0
197,Tailoring,41205,,1,24,32586,32586,21842x3;24271x4;22457x8;32428x4,21842x3;24271x4;22457x8;32428x4,,0
197,Tailoring,41206,,1,24,32587,32587,21842x4;24271x2;22457x6;32428x2,21842x4;24271x2;22457x6;32428x2,,0
197,Tailoring,41207,,1,24,32584,32584,21842x3;21845x4;21886x8;32428x4,21842x3;21845x4;21886x8;32428x4,,0
197,Tailoring,41208,,1,24,32585,32585,21842x4;21845x2;21886x6;32428x2,21842x4;21845x2;21886x6;32428x2,,0
202,Engineering,41307,,1,24,32756,32756,23785x1;23449x20;23787x4;21884x12;22451x12;23572x1,23785x1;23449x20;23787x4;21884x12;22451x12;23572x1,,0
202,Engineering,41311,,1,24,32472,32472,23793x6;23786x1;23785x2;23787x4;23572x1;23440x2,23793x6;23786x1;23785x2;23787x4;23572x1;23440x2,,0
202,Engineering,41312,,1,24,32473,32473,23793x6;23786x1;23785x2;23787x4;23572x1;23437x2,23793x6;23786x1;23785x2;23787x4;23572x1;23437x2,,0
202,Engineering,41314,,1,24,32474,32474,23793x6;23786x1;23785x2;23787x4;23572x1;23441x2,23793x6;23786x1;23785x2;23787x4;23572x1;23441x2,,0
202,Engineering,41315,,1,24,32476,32476,23793x6;23786x1;23785x2;23787x4;23572x1;23436x2,23793x6;23786x1;23785x2;23787x4;23572x1;23436x2,,0
202,Engineering,41316,,1,24,32475,32475,23793x6;23786x1;23785x2;23787x4;23572x1;23439x2,23793x6;23786x1;23785x2;23787x4;23572x1;23439x2,,0
202,Engineering,41317,,1,24,32478,32478,23793x6;23786x1;23785x2;23787x4;23572x1;23436x2,23793x6;23786x1;23785x2;23787x4;23572x1;23436x2,,0
202,Engineering,41318,,1,24,32479,32479,23793x6;23786x1;23785x2;23787x4;23572x1;23440x2,23793x6;23786x1;23785x2;23787x4;23572x1;23440x2,,0
202,Engineering,41319,,1,24,32480,32480,23793x6;23786x1;23785x2;23787x4;23572x1;23437x2,23793x6;23786x1;23785x2;23787x4;23572x1;23437x2,,0
202,Engineering,41320,,1,24,32494,32494,23793x6;23786x1;23785x2;23787x4;23572x1;23438x2,23793x6;23786x1;23785x2;23787x4;23572x1;23438x2,,0
202,Engineering,41321,,1,24,32495,32495,23793x6;23786x1;23785x2;23787x4;23572x1;23439x2,23793x6;23786x1;23785x2;23787x4;23572x1;23439x2,,0
755,Jewelcrafting,41414,,1,24,32772,32772,24478x8;23447x2,24478x8;23447x2,20815,0
755,Jewelcrafting,41415,,1,24,32774,32774,24479x1;31079x4,24479x1;31079x4,20815,0
755,Jewelcrafting,41418,,1,24,32776,32776,23449x12;31079x4;24478x20;24479x3,23449x12;31079x4;24478x20;24479x3,20815,0
755,Jewelcrafting,41420,,1,24,32833,32833,24478x1;27860x1,24478x1;27860x1,,0
755,Jewelcrafting,41429,,1,24,32836,32836,24479x1;27860x1,24479x1;27860x1,,0
171,Alchemy,41458,,1,24,32839,32839,22457x2;22793x7;23782x1,22457x2;22793x7;23782x1,,0
171,Alchemy,41500,,1,24,32849,32849,21884x2;22793x7;23782x1,21884x2;22793x7;23782x1,,0
171,Alchemy,41501,,1,24,32850,32850,21885x2;22793x7;23782x1,21885x2;22793x7;23782x1,,0
171,Alchemy,41502,,1,24,32851,32851,21886x2;22793x7;23782x1,21886x2;22793x7;23782x1,,0
171,Alchemy,41503,,1,24,32852,32852,22456x2;22793x7;23782x1,22456x2;22793x7;23782x1,,0
185,Cooking,42296,,1,24,33048,33048,27422x1,27422x1,,0
185,Cooking,42302,,1,24,33052,33052,27515x1,27515x1,,0
185,Cooking,42305,,1,24,33053,33053,27516x1,27516x1,,0
165,Leatherworking,42546,,1,24,33122,33122,23793x8;21844x12;22456x12;23572x4,23793x8;21844x12;22456x12;23572x4,,0
755,Jewelcrafting,42558,,1,24,33133,33133,23436x1,23436x1,20824,0
755,Jewelcrafting,42588,,1,24,33134,33134,23436x1,23436x1,20824,0
755,Jewelcrafting,42589,,1,24,33131,33131,23436x1,23436x1,20824,0
755,Jewelcrafting,42590,,1,24,33135,33135,23438x1,23438x1,20824,0
755,Jewelcrafting,42591,,1,24,33143,33143,23440x1,23440x1,20824,0
755,Jewelcrafting,42592,,1,24,33140,33140,23440x1,23440x1,20824,0
755,Jewelcrafting,42593,,1,24,33144,33144,23440x1,23440x1,20824,0
333,Enchanting,42613,,1,24,22448,22448,20725x1,20725x1,,0
333,Enchanting,42615,,1,24,22448,22448,22449x1,22449x1,,0
164,Blacksmithing,42662,,1,24,33173,33173,23445x12;21884x2;23449x8;27503x2,23445x12;21884x2;23449x8;27503x2,,0
164,Blacksmithing,42688,,1,24,33185,33185,23573x2;23449x1,23573x2;23449x1,,0
165,Leatherworking,42731,,1,24,33204,33204,23793x10;21844x16;22452x12;22456x12;23572x2,23793x10;21844x16;22452x12;22456x12;23572x2,,0
171,Alchemy,42736,,1,24,33208,33208,22786x7;22791x3;22794x1;18256x1,22786x7;22791x3;22794x1;18256x1,,0
755,Jewelcrafting,43493,,1,24,33782,33782,23437x1,23437x1,20824,0
164,Blacksmithing,43549,,1,24,33791,33791,2840x10;818x1;3470x2,2840x10;818x1;3470x2,,0
202,Engineering,43676,,1,24,20475,20475,23446x1;4470x4;23783x2,23446x1;4470x4;23783x2,,0
185,Cooking,43707,,1,24,33825,33825,33824x1,33824x1,,0
185,Cooking,43758,,1,24,33866,33866,27678x1;13757x1,27678x1;13757x1,,0
185,Cooking,43761,,1,24,33867,33867,33823x1,33823x1,,0
185,Cooking,43765,,1,24,33872,33872,27682x1,27682x1,,0
185,Cooking,43772,,1,24,33874,33874,27671x1,27671x1,,0
185,Cooking,43779,,1,24,33924,33924,30817x8;1179x4;2678x4;6889x8;2593x1;785x3,30817x8;1179x4;2678x4;6889x8;2593x1;785x3,,0
164,Blacksmithing,43846,,1,24,32854,32854,23449x16;23448x12;23571x6;23572x2,23449x16;23448x12;23571x6;23572x2,,0
202,Engineering,44155,,1,24,34060,34060,23782x2;23781x20;23783x20;11291x8,23782x2;23781x20;23783x20;11291x8,,0
202,Engineering,44157,,1,24,34061,34061,23784x4;23786x8;23787x8;34249x1,23784x4;23786x8;23787x8;34249x1,,0
165,Leatherworking,44343,,1,24,34099,34099,21887x24;14341x4;22451x1,21887x24;14341x4;22451x1,,0
165,Leatherworking,44344,,1,24,34100,34100,21887x20;25719x30;14341x2,21887x20;25719x30;14341x2,,0
165,Leatherworking,44359,,1,24,34105,34105,23793x8;17056x99;22451x2;23572x1,23793x8;17056x99;22451x2;23572x1,,0
202,Engineering,44391,,1,24,34113,34113,23446x8;23783x8;23786x1,23446x8;23783x8;23786x1,,0
165,Leatherworking,44768,,1,24,34106,34106,23793x12;29548x12;22452x4;23572x1,23793x12;29548x12;22452x4;23572x1,,0
165,Leatherworking,44770,,1,24,34207,34207,23793x4;22452x3,23793x4;22452x3,,0
755,Jewelcrafting,44794,,1,24,34220,34220,25868x1,25868x1,20824,0
197,Tailoring,44950,,1,24,34087,34087,14048x4;2997x1;2605x2;14341x1,14048x4;2997x1;2605x2;14341x1,,0
165,Leatherworking,44953,,1,24,34086,34086,2840x1;2997x1;8170x4;14341x1,2840x1;2997x1;8170x4;14341x1,,0
197,Tailoring,44958,,1,24,34085,34085,14048x4;2997x1;2604x2;14341x1,14048x4;2997x1;2604x2;14341x1,,0
165,Leatherworking,44970,,1,24,34330,34330,23793x3,23793x3,,0
185,Cooking,45022,,1,24,34411,34411,34412x1;17196x1;17194x1,34412x1;17196x1;17194x1,,0
171,Alchemy,45061,,1,24,34440,34440,8925x1;22787x2,8925x1;22787x2,,0
165,Leatherworking,45100,,1,24,34482,34482,21887x20;25700x4;25707x4;14341x3,21887x20;25700x4;25707x4;14341x3,,0
165,Leatherworking,45117,,1,24,34490,34490,23793x15;29547x5;25707x5;29548x5;25708x5;14341x3,23793x15;29547x5;25707x5;29548x5;25708x5;14341x3,,0
773,Inscription,45382,,1,24,1180,1180,37101x1;39354x1,37101x1;39354x1,,0
129,First Aid,45545,,1,24,34721,34721,33470x1,33470x1,,0
129,First Aid,45546,,1,24,34722,34722,33470x2,33470x2,,0
185,Cooking,45549,,1,24,34748,34748,34736x1,34736x1,,0
185,Cooking,45550,,1,24,34749,34749,43009x1,43009x1,,0
185,Cooking,45551,,1,24,34750,34750,43010x1,43010x1,,0
185,Cooking,45552,,1,24,34751,34751,43011x1,43011x1,,0
185,Cooking,45553,,1,24,34752,34752,43012x1,43012x1,,0
185,Cooking,45554,,1,24,34753,34753,34736x1;43009x1;43010x1;43013x2,34736x1;43009x1;43010x1;43013x2,,0
185,Cooking,45555,,1,24,34754,34754,34736x2;43007x1,34736x2;43007x1,,0
185,Cooking,45556,,1,24,34755,34755,43009x2;43007x1,43009x2;43007x1,,0
185,Cooking,45557,,1,24,34756,34756,43010x2;43007x1,43010x2;43007x1,,0
185,Cooking,45558,,1,24,34757,34757,43011x1;43007x1,43011x1;43007x1,,0
185,Cooking,45559,,1,24,34758,34758,43012x2;43007x1,43012x2;43007x1,,0
185,Cooking,45560,,1,24,34759,34759,41803x1,41803x1,,0
185,Cooking,45561,,1,24,34760,34760,41808x1,41808x1,,0
185,Cooking,45562,,1,24,34761,34761,41812x1,41812x1,,0
185,Cooking,45563,,1,24,34762,34762,41806x1,41806x1,,0
185,Cooking,45564,,1,24,34763,34763,41809x1,41809x1,,0
185,Cooking,45565,,1,24,34764,34764,41813x1,41813x1,,0
185,Cooking,45566,,1,24,34765,34765,41810x1,41810x1,,0
185,Cooking,45567,,1,24,34766,34766,41806x1;43007x1,41806x1;43007x1,,0
185,Cooking,45568,,1,24,34767,34767,41809x1;43007x1,41809x1;43007x1,,0
185,Cooking,45569,,1,24,42942,42942,41802x1,41802x1,,0
185,Cooking,45570,,1,24,34769,34769,41802x1;43007x1,41802x1;43007x1,,0
185,Cooking,45571,,1,24,34768,34768,41813x1;43007x1,41813x1;43007x1,,0
185,Cooking,45695,,1,24,34832,34832,2596x1;2594x1,2596x1;2594x1,,0
333,Enchanting,45765,,1,24,22449,22449,22450x1,22450x1,,0
202,Engineering,46106,,1,24,35183,35183,32479x1;21885x4;22457x8;23572x4,32479x1;21885x4;22457x8;23572x4,,0
202,Engineering,46107,,1,24,35185,35185,32472x1;21886x8;22457x8;22452x8;23572x4,32472x1;21886x8;22457x8;22452x8;23572x4,,0
202,Engineering,46108,,1,24,35181,35181,32495x1;21886x8;22457x8;23572x4,32495x1;21886x8;22457x8;23572x4,,0
202,Engineering,46109,,1,24,35182,35182,32480x1;21885x6;21886x12;23572x4,32480x1;21885x6;21886x12;23572x4,,0
202,Engineering,46110,,1,24,35184,35184,32475x1;21886x5;22457x5;21885x5;23572x4,32475x1;21886x5;22457x5;21885x5;23572x4,,0
202,Engineering,46111,,1,24,34847,34847,32494x1;22456x4;21884x4;22457x4;23572x4,32494x1;22456x4;21884x4;22457x4;23572x4,,0
202,Engineering,46112,,1,24,34355,34355,32476x1;23571x2;22451x2;23572x4,32476x1;23571x2;22451x2;23572x4,,0
202,Engineering,46113,,1,24,34356,34356,32474x1;22451x12;23572x4,32474x1;22451x12;23572x4,,0
202,Engineering,46114,,1,24,34354,34354,32461x1;21884x10;23572x4,32461x1;21884x10;23572x4,,0
202,Engineering,46115,,1,24,34357,34357,32473x1;35128x2;23571x1;23572x4,32473x1;35128x2;23571x1;23572x4,,0
202,Engineering,46116,,1,24,34353,34353,32478x1;22456x12;23572x4,32478x1;22456x12;23572x4,,0
755,Jewelcrafting,46122,,1,24,34362,34362,35128x4;23571x4;31079x12;34664x5,35128x4;23571x4;31079x12;34664x5,20824,0
755,Jewelcrafting,46123,,1,24,34363,34363,35128x4;21886x20;31079x12;34664x5,35128x4;21886x20;31079x12;34664x5,20824,0
755,Jewelcrafting,46124,,1,24,34361,34361,35128x4;22451x20;31079x12;34664x5,35128x4;22451x20;31079x12;34664x5,20824,0
755,Jewelcrafting,46125,,1,24,34359,34359,31079x12;32227x3;32228x3,31079x12;32227x3;32228x3,20824,0
755,Jewelcrafting,46126,,1,24,34360,34360,31079x6;32249x6,31079x6;32249x6,20824,0
755,Jewelcrafting,46127,,1,24,34358,34358,35128x6;23572x9,35128x6;23572x9,20824,0
197,Tailoring,46128,,1,24,34366,34366,24271x10;24272x10;34664x6,24271x10;24272x10;34664x6,,0
197,Tailoring,46129,,1,24,34367,34367,21845x18;21886x12;21885x12;34664x6,21845x18;21886x12;21885x12;34664x6,,0
197,Tailoring,46130,,1,24,34364,34364,24271x12;24272x12;23572x2,24271x12;24272x12;23572x2,,0
197,Tailoring,46131,,1,24,34365,34365,21845x20;23572x2,21845x20;23572x2,,0
165,Leatherworking,46132,,1,24,34372,34372,23793x30;25708x16;21886x18;23571x8;34664x6,23793x30;25708x16;21886x18;23571x8;34664x6,,0
165,Leatherworking,46133,,1,24,34374,34374,23793x30;29547x16;22451x18;23571x8;34664x6,23793x30;29547x16;22451x18;23571x8;34664x6,,0
165,Leatherworking,46134,,1,24,34370,34370,23793x30;25707x16;22456x18;23571x8;34664x6,23793x30;25707x16;22456x18;23571x8;34664x6,,0
165,Leatherworking,46135,,1,24,34376,34376,23793x30;29548x16;21886x18;23571x8;34664x6,23793x30;29548x16;21886x18;23571x8;34664x6,,0
165,Leatherworking,46136,,1,24,34371,34371,23793x40;25708x24;23571x6;23572x6,23793x40;25708x24;23571x6;23572x6,,0
165,Leatherworking,46137,,1,24,34373,34373,23793x40;29547x24;23571x6;23572x6,23793x40;29547x24;23571x6;23572x6,,0
165,Leatherworking,46138,,1,24,34369,34369,23793x40;25707x24;23571x6;23572x6,23793x40;25707x24;23571x6;23572x6,,0
165,Leatherworking,46139,,1,24,34375,34375,23793x40;29548x24;23571x6;23572x6,23793x40;29548x24;23571x6;23572x6,,0
164,Blacksmithing,46140,,1,24,34380,34380,35128x8;21886x20;23571x6;34664x6,35128x8;21886x20;23571x6;34664x6,,0
164,Blacksmithing,46141,,1,24,34378,34378,35128x10;21884x12;22456x12;22451x12;34664x6,35128x10;21884x12;22456x12;22451x12;34664x6,,0
164,Blacksmithing,46142,,1,24,34379,34379,23449x20;23573x4;21886x15;21885x15;23572x6,23449x20;23573x4;21886x15;21885x15;23572x6,,0
164,Blacksmithing,46144,,1,24,34377,34377,23449x20;23573x4;21884x10;22456x10;23572x6,23449x20;23573x4;21884x10;22456x10;23572x6,,0
755,Jewelcrafting,46403,,1,24,35315,35315,23440x1,23440x1,20824,0
755,Jewelcrafting,46404,,1,24,35316,35316,23439x1,23439x1,20824,0
755,Jewelcrafting,46405,,1,24,35318,35318,23437x1,23437x1,20824,0
755,Jewelcrafting,46597,,1,24,35501,35501,25867x1,25867x1,20824,0
755,Jewelcrafting,46601,,1,24,35503,35503,25868x1,25868x1,20824,0
185,Cooking,46684,,1,24,35563,35563,35562x1,35562x1,,0
185,Cooking,46688,,1,24,35565,35565,35562x1,35562x1,,0
202,Engineering,46697,,1,24,35581,35581,21840x8;23786x2;23785x2;23787x4,21840x8;23786x2;23785x2;23787x4,,0
755,Jewelcrafting,46775,,1,24,35693,35693,23449x8;32228x2;23440x6,23449x8;32228x2;23440x6,20815,0
755,Jewelcrafting,46776,,1,24,35694,35694,23449x8;32231x2;22452x8,23449x8;32231x2;22452x8,20815,0
755,Jewelcrafting,46777,,1,24,35700,35700,23447x8;32227x2;21884x8,23447x8;32227x2;21884x8,20815,0
755,Jewelcrafting,46778,,1,24,35702,35702,23573x4;32230x2;22456x8,23573x4;32230x2;22456x8,20815,0
755,Jewelcrafting,46779,,1,24,35703,35703,23447x8;32249x2;22457x8,23447x8;32249x2;22457x8,20815,0
755,Jewelcrafting,46803,,1,24,35707,35707,23441x1,23441x1,20824,0
171,Alchemy,47046,,1,24,35748,35748,13503x1;22451x6;30183x2,13503x1;22451x6;30183x2,,0
171,Alchemy,47048,,1,24,35749,35749,13503x1;21884x6;30183x2,13503x1;21884x6;30183x2,,0
171,Alchemy,47049,,1,24,35750,35750,13503x1;21886x6;30183x2,13503x1;21886x6;30183x2,,0
171,Alchemy,47050,,1,24,35751,35751,13503x1;22456x6;30183x2,13503x1;22456x6;30183x2,,0
755,Jewelcrafting,47053,,1,24,35759,35759,32249x1,32249x1,20824,0
755,Jewelcrafting,47054,,1,24,35758,35758,32249x1,32249x1,20824,0
755,Jewelcrafting,47055,,1,24,35760,35760,32231x1,32231x1,20824,0
755,Jewelcrafting,47056,,1,24,35761,35761,32229x1,32229x1,20824,0
755,Jewelcrafting,47280,,1,24,35945,35945,23117x3;23077x3;23079x3;21929x3;23112x3;23107x3,23117x3;23077x3;23079x3;21929x3;23112x3;23107x3,,0
773,Inscription,48114,,1,24,955,955,37101x1;39354x1,37101x1;39354x1,,0
773,Inscription,48116,,1,24,1181,1181,37101x1;39354x1,37101x1;39354x1,,0
773,Inscription,48121,,1,24,40924,40924,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,48247,,1,157,37168,37168,39354x1;43115x1;39774x1,39354x1;43115x1;39774x1,,0
773,Inscription,48248,,1,24,37118,37118,39354x1;39469x1,39354x1;39469x1,,0
755,Jewelcrafting,48789,,1,24,37503,37503,32230x1,32230x1,20824,0
197,Tailoring,49677,,1,24,6836,6836,4339x4;4304x2,4339x4;4304x2,,0
197,Tailoring,50194,,1,24,38225,38225,21845x4;22794x2,21845x4;22794x2,,0
773,Inscription,50598,,1,24,2290,2290,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,50599,,1,24,4419,4419,43118x1;10648x2,43118x1;10648x2,,0
773,Inscription,50600,,1,24,10308,10308,43120x1;39501x2,43120x1;39501x2,,0
773,Inscription,50601,,1,24,27499,27499,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,50602,,1,24,33458,33458,43124x1;39501x2,43124x1;39501x2,,0
773,Inscription,50603,,1,24,37091,37091,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,50604,,1,24,37092,37092,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,50605,,1,24,1712,1712,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,50606,,1,24,4424,4424,43118x1;10648x2,43118x1;10648x2,,0
773,Inscription,50607,,1,24,10306,10306,43120x1;39501x2,43120x1;39501x2,,0
773,Inscription,50608,,1,24,27501,27501,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,50609,,1,24,33460,33460,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,50610,,1,24,37097,37097,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,50611,,1,24,37098,37098,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,50612,,1,24,1711,1711,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,50614,,1,24,4422,4422,43118x1;10648x2,43118x1;10648x2,,0
773,Inscription,50616,,1,24,10307,10307,43120x1;39501x2,43120x1;39501x2,,0
773,Inscription,50617,,1,24,27502,27502,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,50618,,1,24,33461,33461,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,50619,,1,24,37093,37093,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,50620,,1,24,37094,37094,43126x1;39502x2,43126x1;39502x2,,0
197,Tailoring,50644,,1,24,38277,38277,4339x5;2325x2;2604x1;8343x3,4339x5;2325x2;2604x1;8343x3,,0
197,Tailoring,50647,,1,24,38278,38278,4339x4;8343x3;2325x3,4339x4;8343x3;2325x3,,0
165,Leatherworking,50936,,1,24,38425,38425,33568x6,33568x6,,0
165,Leatherworking,50938,,1,24,38408,38408,33568x12,33568x12,,0
165,Leatherworking,50939,,1,24,38410,38410,33568x12,33568x12,,0
165,Leatherworking,50940,,1,24,38411,38411,33568x10,33568x10,,0
165,Leatherworking,50941,,1,24,38409,38409,33568x8,33568x8,,0
165,Leatherworking,50942,,1,24,38407,38407,33568x10,33568x10,,0
165,Leatherworking,50943,,1,24,38406,38406,33568x10,33568x10,,0
165,Leatherworking,50944,,1,24,38400,38400,33568x12,33568x12,,0
165,Leatherworking,50945,,1,24,38401,38401,33568x12,33568x12,,0
165,Leatherworking,50946,,1,24,38402,38402,33568x10,33568x10,,0
165,Leatherworking,50947,,1,24,38403,38403,33568x10,33568x10,,0
165,Leatherworking,50948,,1,24,38404,38404,33568x8,33568x8,,0
165,Leatherworking,50949,,1,24,38405,38405,33568x10,33568x10,,0
165,Leatherworking,50950,,1,24,38414,38414,33568x12,33568x12,,0
165,Leatherworking,50951,,1,24,38416,38416,33568x12,33568x12,,0
165,Leatherworking,50952,,1,24,38424,38424,33568x10,33568x10,,0
165,Leatherworking,50953,,1,24,38415,38415,33568x10,33568x10,,0
165,Leatherworking,50954,,1,24,38413,38413,33568x10,33568x10,,0
165,Leatherworking,50955,,1,24,38412,38412,33568x8,33568x8,,0
165,Leatherworking,50956,,1,24,38420,38420,33568x12,33568x12,,0
165,Leatherworking,50957,,1,24,38422,38422,33568x8,33568x8,,0
165,Leatherworking,50958,,1,24,38417,38417,33568x10,33568x10,,0
165,Leatherworking,50959,,1,24,38421,38421,33568x12,33568x12,,0
165,Leatherworking,50960,,1,24,38419,38419,33568x10,33568x10,,0
165,Leatherworking,50961,,1,24,38418,38418,33568x10,33568x10,,0
165,Leatherworking,50962,,1,24,38375,38375,33568x4,33568x4,,0
165,Leatherworking,50963,,1,24,38376,38376,38425x4,38425x4,,0
165,Leatherworking,50964,,1,24,38371,38371,38425x3;38561x12,38425x3;38561x12,,0
165,Leatherworking,50965,,1,24,38373,38373,44128x2;38558x2;43102x1,44128x2;38558x2;43102x1,,0
165,Leatherworking,50966,,1,24,38372,38372,38425x4;38558x1,38425x4;38558x1,,0
165,Leatherworking,50967,,1,24,38374,38374,44128x2;38557x2;43102x1,44128x2;38557x2;43102x1,,0
165,Leatherworking,50970,,1,24,38399,38399,38425x8,38425x8,,0
165,Leatherworking,50971,,1,24,38347,38347,38425x8,38425x8,,0
165,Leatherworking,51568,,1,24,38590,38590,38558x25;37705x6,38558x25;37705x6,,0
165,Leatherworking,51569,,1,24,38591,38591,38425x6;37703x4,38425x6;37703x4,,0
165,Leatherworking,51570,,1,24,38592,38592,38425x5;37703x5,38425x5;37703x5,,0
165,Leatherworking,51571,,1,24,38433,38433,33568x12,33568x12,,0
165,Leatherworking,51572,,1,24,38437,38437,33568x14,33568x14,,0
164,Blacksmithing,52567,,1,24,39086,39086,36916x5,36916x5,,0
164,Blacksmithing,52568,,1,24,39087,39087,36916x4,36916x4,,0
164,Blacksmithing,52569,,1,24,39088,39088,36916x4,36916x4,,0
