itemID,spellID,name,spellName,requiredLevel,quality,qualityRank,maxStacks,isEquipable,icon,descriptionSource,description,spellDescription,specTokens,spec,classRequirements_json,getEnchantInfo_ok,getEnchantInfo_retN,getEnchantInfo_retTypes,getEnchantInfo_keys
1013947,1352788,Improved Tracking,Improved Tracking,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Hunter_ImprovedTracking,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nWhile tracking Beasts, Demons, Dragonkin, Elementals, Giants, Humanoids and Undead, all damage done to those types by the Hunter is increased by 5%.\n\nThis Mystic Enchant does not stack with the Improved Tracking Talent.","|cFF66DDFFCrossover Talent|r\nWhile tracking Beasts, Demons, Dragonkin, Elementals, Giants, Humanoids and Undead, all damage done to those types by the Hunter is increased by 5%.\n\nThis Mystic Enchant does not stack with the Improved Tracking Talent.","{""1"": ""SURVIVAL""}","{""1"": ""SURVIVAL""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""BeastMastery""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Marksmanship""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013948,1352803,Twin Disciplines,Twin Disciplines,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_SealOfVengeance,C_Spell:GetSpellDescription,|cFF66DDFFCrossover Talent|r\nIncreases the damage and healing done by your instant spells by 5%.\n\nThis Mystic Enchant does not stack with the Twin Disciplines Talent.,|cFF66DDFFCrossover Talent|r\nIncreases the damage and healing done by your instant spells by 5%.\n\nThis Mystic Enchant does not stack with the Twin Disciplines Talent.,"{""1"": ""DISCIPLINE""}","{""1"": ""DISCIPLINE""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Holy""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Shadow""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013949,1353265,Aspect Mastery,Aspect Mastery,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Hunter_AspectMastery,C_Spell:GetSpellDescription,|cFF66DDFFCrossover Talent|r\nAspect of the Viper - Reduces the damage penalty by 10%. Aspect of the Monkey - Reduces the damage done to you while active by 5%. Aspect of the Hawk - Increases the attack power bonus by 30%. Aspect of the Dragonhawk - Combines the bonuses from Aspect of the Monkey and Hawk.\n\nThis Mystic Enchant does not stack with the Aspect Mastery Talent.,|cFF66DDFFCrossover Talent|r\nAspect of the Viper - Reduces the damage penalty by 10%. Aspect of the Monkey - Reduces the damage done to you while active by 5%. Aspect of the Hawk - Increases the attack power bonus by 30%. Aspect of the Dragonhawk - Combines the bonuses from Aspect of the Monkey and Hawk.\n\nThis Mystic Enchant does not stack with the Aspect Mastery Talent.,"{""1"": ""BEASTMASTERY""}","{""1"": ""BEASTMASTERY""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Marksmanship""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Survival""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013950,1353519,Stoicism,Stoicism,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_Stoicism,C_Spell:GetSpellDescription,|cFF66DDFFCrossover Talent|r\nReduces the duration of all Stun effects by an additional 30% and reduces the chance your helpful spells and damage over time effects will be dispelled by an additional 30%.\n\nThis Mystic Enchant does not stack with the Stoicism Talent.,|cFF66DDFFCrossover Talent|r\nReduces the duration of all Stun effects by an additional 30% and reduces the chance your helpful spells and damage over time effects will be dispelled by an additional 30%.\n\nThis Mystic Enchant does not stack with the Stoicism Talent.,"{""1"": ""PROTECTION""}","{""1"": ""PROTECTION""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Holy""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Retribution""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013951,1353530,Divine Guardian,Divine Guardian,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\spell_holy_powerwordbarrier,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nWhen Divine Sacrifice is activated, your party and raid members within 30 yards take 20% reduced damage for 6 sec.  In addition, increases the duration of your Sacred Shield by 100% and the amount absorbed by 20%.\n\nThis Mystic Enchant does not stack with the Divine Guardian Talent.","|cFF66DDFFCrossover Talent|r\nWhen Divine Sacrifice is activated, your party and raid members within 30 yards take 20% reduced damage for 6 sec.  In addition, increases the duration of your Sacred Shield by 100% and the amount absorbed by 20%.\n\nThis Mystic Enchant does not stack with the Divine Guardian Talent.","{""1"": ""PROTECTION""}","{""1"": ""PROTECTION""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Holy""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Retribution""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013952,1353622,Focused Aim,Focused Aim,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Hunter_FocusedAim,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nReduces the pushback suffered from damaging attacks while casting Steady Shot by 70%, and increases your chance to hit by 3%.\n\nThis Mystic Enchant does not stack with the Focused Aim Talent.","|cFF66DDFFCrossover Talent|r\nReduces the pushback suffered from damaging attacks while casting Steady Shot by 70%, and increases your chance to hit by 3%.\n\nThis Mystic Enchant does not stack with the Focused Aim Talent.","{""1"": ""MARKSMANSHIP""}","{""1"": ""MARKSMANSHIP""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""BeastMastery""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Survival""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013953,1353661,Blessed Hands,Blessed Hands,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Paladin_BlessedHands,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nReduces the mana cost of Hand of Freedom, Hand of Sacrifice and Hand of Salvation by 30%, increases the effectiveness of Hand of Salvation by 100% and the effectiveness of Hand of Sacrifice by an additional 10%.\n\nThis Mystic Enchant does not stack with the Blessed Hands Talent.","|cFF66DDFFCrossover Talent|r\nReduces the mana cost of Hand of Freedom, Hand of Sacrifice and Hand of Salvation by 30%, increases the effectiveness of Hand of Salvation by 100% and the effectiveness of Hand of Sacrifice by an additional 10%.\n\nThis Mystic Enchant does not stack with the Blessed Hands Talent.","{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Protection""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Retribution""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013954,1353759,Improved Fear,Improved Fear,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Shadow_Possession,C_Spell:GetSpellDescription,|cFF66DDFFCrossover Talent|r\nCauses your Fear spell to inflict a Nightmare on the target when the fear effect ends. The Nightmare effect reduces the target's movement speed by 30% for 5 sec.\n\nThis Mystic Enchant does not stack with the Improved Fear Talent.,|cFF66DDFFCrossover Talent|r\nCauses your Fear spell to inflict a Nightmare on the target when the fear effect ends. The Nightmare effect reduces the target's movement speed by 30% for 5 sec.\n\nThis Mystic Enchant does not stack with the Improved Fear Talent.,"{""1"": ""AFFLICTION""}","{""1"": ""AFFLICTION""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Demonology""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Destruction""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013955,1354659,Arcane Fortitude,Arcane Fortitude,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Arcane_ArcaneResilience,C_Spell:GetSpellDescription,|cFF66DDFFCrossover Talent|r\nIncreases your armor by an amount equal to 150% of your Intellect.\n\nThis Mystic Enchant does not stack with the Arcane Fortitude Talent.,|cFF66DDFFCrossover Talent|r\nIncreases your armor by an amount equal to 150% of your Intellect.\n\nThis Mystic Enchant does not stack with the Arcane Fortitude Talent.,"{""1"": ""ARCANE""}","{""1"": ""ARCANE""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Fire""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Frost""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013956,1354734,Incineration,Incineration,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Fire_FlameShock,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nIncreases the critical strike chance of your Fire Blast, Scorch, Arcane Blast and Cone of Cold spells by 6%.\n\nThis Mystic Enchant does not stack with the Incineration Talent.","|cFF66DDFFCrossover Talent|r\nIncreases the critical strike chance of your Fire Blast, Scorch, Arcane Blast and Cone of Cold spells by 6%.\n\nThis Mystic Enchant does not stack with the Incineration Talent.","{""1"": ""FIRE""}","{""1"": ""FIRE""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Arcane""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Frost""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013959,1355094,Ice Floes,Ice Floes,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Frost_IceFloes,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nReduces the cooldown of your Frost Nova, Cone of Cold, Ice Block and Icy Veins spells by 20%.\n\nThis Mystic Enchant does not stack with the Ice Floes Talent.","|cFF66DDFFCrossover Talent|r\nReduces the cooldown of your Frost Nova, Cone of Cold, Ice Block and Icy Veins spells by 20%.\n\nThis Mystic Enchant does not stack with the Ice Floes Talent.","{""1"": ""FROST""}","{""1"": ""FROST""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Arcane""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Fire""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013965,1355340,Torment the Weak,Torment the Weak,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Mage_TormentOfTheWeak,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nYour Frostbolt, Fireball, Frostfire Bolt, Pyroblast, Arcane Missiles, Arcane Blast, and Arcane Barrage abilities deal 12% more damage to snared or slowed targets.\n\nThis Mystic Enchant does not stack with the Torment the Weak Talent.","|cFF66DDFFCrossover Talent|r\nYour Frostbolt, Fireball, Frostfire Bolt, Pyroblast, Arcane Missiles, Arcane Blast, and Arcane Barrage abilities deal 12% more damage to snared or slowed targets.\n\nThis Mystic Enchant does not stack with the Torment the Weak Talent.","{""1"": ""ARCANE""}","{""1"": ""ARCANE""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Fire""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Frost""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013967,1356337,T.N.T.,T.N.T.,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\INV_Misc_Bomb_05,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nIncreases the damage done by your Explosive Shot,  Explosive Trap, Black Arrow and Immolation Trap by 6%.\n\nThis Mystic Enchant does not stack with the T.N.T. Talent.","|cFF66DDFFCrossover Talent|r\nIncreases the damage done by your Explosive Shot,  Explosive Trap, Black Arrow and Immolation Trap by 6%.\n\nThis Mystic Enchant does not stack with the T.N.T. Talent.","{""1"": ""SURVIVAL""}","{""1"": ""SURVIVAL""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""BeastMastery""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Marksmanship""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013968,1356344,Lock and Load,Lock and Load,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Hunter_LockAndLoad,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nYou have a 100% chance when you trap a target with Freezing Trap, Freezing Arrow or Frost Trap and a 6% chance when you deal periodic damage with your Immolation Trap, Explosive Trap or Black Arrow to cause your next 2 Arcane Shot or Explosive Shot spells to trigger no cooldown, cost no mana and consume no ammo. This effect has a 22 sec cooldown.\n\nThis Mystic Enchant does not stack with the Lock and Load Talent.","|cFF66DDFFCrossover Talent|r\nYou have a 100% chance when you trap a target with Freezing Trap, Freezing Arrow or Frost Trap and a 6% chance when you deal periodic damage with your Immolation Trap, Explosive Trap or Black Arrow to cause your next 2 Arcane Shot or Explosive Shot spells to trigger no cooldown, cost no mana and consume no ammo. This effect has a 22 sec cooldown.\n\nThis Mystic Enchant does not stack with the Lock and Load Talent.","{""1"": ""SURVIVAL""}","{""1"": ""SURVIVAL""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""BeastMastery""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Marksmanship""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013969,1356638,Taste for Blood,Taste for Blood,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Rogue_HungerforBlood,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nWhenever your Rend ability causes damage, you have a 100% chance of allowing the use of your Overpower ability for 9 sec.  1 charge.  This effect will not occur more than once every 6 sec.\n\nThis Mystic Enchant does not stack with the Taste for Blood Talent.","|cFF66DDFFCrossover Talent|r\nWhenever your Rend ability causes damage, you have a 100% chance of allowing the use of your Overpower ability for 9 sec.  1 charge.  This effect will not occur more than once every 6 sec.\n\nThis Mystic Enchant does not stack with the Taste for Blood Talent.","{""1"": ""ARMS""}","{""1"": ""ARMS""}","{""1"": {""ClassType"": ""RebornWarrior"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Fury""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Protection""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013970,1357814,Genesis,Genesis,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Arcane_Arcane03,C_Spell:GetSpellDescription,|cFF66DDFFCrossover Talent|r\nIncreases the damage and healing done by your periodic spell damage and healing effects by 5%.\n\nThis Mystic Enchant does not stack with the Genesis Talent.,|cFF66DDFFCrossover Talent|r\nIncreases the damage and healing done by your periodic spell damage and healing effects by 5%.\n\nThis Mystic Enchant does not stack with the Genesis Talent.,"{""1"": ""BALANCE""}","{""1"": ""BALANCE""}","{""1"": {""ClassType"": ""RebornDruid"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Feral""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
1013971,1357865,Nature's Splendor,Nature's Splendor,45,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_NatureGuardian,C_Spell:GetSpellDescription,"|cFF66DDFFCrossover Talent|r\nIncreases the duration of your Moonfire and Rejuvenation spells by 3 sec, your Regrowth spell by 6 sec, and your Insect Swarm and Lifebloom spells by 2 sec.\n\nThis Mystic Enchant does not stack with the Nature's Splendor Talent.","|cFF66DDFFCrossover Talent|r\nIncreases the duration of your Moonfire and Rejuvenation spells by 3 sec, your Regrowth spell by 6 sec, and your Insect Swarm and Lifebloom spells by 2 sec.\n\nThis Mystic Enchant does not stack with the Nature's Splendor Talent.","{""1"": ""BALANCE""}","{""1"": ""BALANCE""}","{""1"": {""ClassType"": ""RebornDruid"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Feral""}, ""2"": {""RequiredAE"": 0, ""RequiredTE"": 30, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
