talentID,spellID,name,spellName,requiredLevel,quality,maxRank,nodeType,class,tree,specFile,classFile,icon,descriptionSource,spellDescription,spells_json,entry_json
13220,1117106,Intensity,Intensity,20,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Frost_WindWalkOn,scan:spellDescription,Allows 14% of your Mana regeneration to continue while casting and causes your Enrage ability to instantly generate 5 rage.,"{""1"": 1117106, ""2"": 1117107, ""3"": 1117108}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13220, ""Icon"": ""Spell_Frost_WindWalkOn"", ""Name"": ""Intensity"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1117106, ""2"": 1117107, ""3"": 1117108}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13220, ""spellID"": 1117106}"
13223,1116864,Omen of Clarity,Omen of Clarity,20,Normal,1,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_CrystalBall,scan:spellDescription,"Each of the Druid's damage, healing spells and auto attacks has a chance of causing the caster to enter a Clearcasting state. The Clearcasting state reduces the Mana, Rage or Energy cost of your next damage, healing spell or offensive ability by 100%.","{""1"": 1116864}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13223, ""Icon"": ""Spell_Nature_CrystalBall"", ""Name"": ""Omen of Clarity"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1116864}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13223, ""spellID"": 1116864}"
13224,1148411,Master Shapeshifter,Master Shapeshifter,20,Normal,2,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_MasterShapeshifter,scan:spellDescription,"Grants an effect which lasts while the Druid is within the respective shapeshift form.

Bear Form - Increases physical damage by 2%.

Cat Form - Increases critical strike chance by 2%.

Moonkin Form - Increases spell damage by 2%.

Tree of Life Form - Increases healing by 2%.","{""1"": 1148411, ""2"": 1148412}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 3, ""ConnectedNodes"": {""1"": 13217}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13224, ""Icon"": ""Ability_Druid_MasterShapeshifter"", ""Name"": ""Master Shapeshifter"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1148411, ""2"": 1148412}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13224, ""spellID"": 1148411}"
13226,1124968,Tranquil Spirit,Tranquil Spirit,25,Normal,5,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Holy_ElunesGrace,scan:spellDescription,"Reduces the mana cost of your Healing Touch, Nourish and Tranquility spells by 2%.","{""1"": 1124968, ""2"": 1124969, ""3"": 1124970, ""4"": 1124971, ""5"": 1124972}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13226, ""Icon"": ""Spell_Holy_ElunesGrace"", ""Name"": ""Tranquil Spirit"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1124968, ""2"": 1124969, ""3"": 1124970, ""4"": 1124971, ""5"": 1124972}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13226, ""spellID"": 1124968}"
13231,1117111,Improved Rejuvenation,Improved Rejuvenation,25,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_Rejuvenation,scan:spellDescription,Increases the effect of your Rejuvenation spell by 5%.,"{""1"": 1117111, ""2"": 1117112, ""3"": 1117113}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13231, ""Icon"": ""Spell_Nature_Rejuvenation"", ""Name"": ""Improved Rejuvenation"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1117111, ""2"": 1117112, ""3"": 1117113}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13231, ""spellID"": 1117111}"
13234,1117116,Nature's Swiftness,Nature's Swiftness,30,Normal,1,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_RavenForm,scan:spellDescription,"When activated, your next Nature spell with a base casting time less than 10 sec. becomes an instant cast spell.","{""1"": 1117116}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 1, ""ConnectedNodes"": {""1"": 13220}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13234, ""Icon"": ""Spell_Nature_RavenForm"", ""Name"": ""Nature's Swiftness"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1117116}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13234, ""spellID"": 1117116}"
13235,1117104,Gift of Nature,Gift of Nature,30,Normal,5,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_ProtectionformNature,scan:spellDescription,Increases the effect of all healing spells by 2%.,"{""1"": 1117104, ""2"": 1124943, ""3"": 1124944, ""4"": 1124945, ""5"": 1124946}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13235, ""Icon"": ""Spell_Nature_ProtectionformNature"", ""Name"": ""Gift of Nature"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1117104, ""2"": 1124943, ""3"": 1124944, ""4"": 1124945, ""5"": 1124946}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13235, ""spellID"": 1117104}"
13240,1117123,Improved Tranquility,Improved Tranquility,30,Normal,2,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_Tranquility,scan:spellDescription,"Reduces threat caused by Tranquility by 50%, and reduces the cooldown by 30%.","{""1"": 1117123, ""2"": 1117124}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13240, ""Icon"": ""Spell_Nature_Tranquility"", ""Name"": ""Improved Tranquility"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1117123, ""2"": 1117124}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13240, ""spellID"": 1117123}"
13242,1133879,Empowered Touch,Empowered Touch,35,Normal,2,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_EmpoweredTouch,scan:spellDescription,Your Healing Touch spell gains an additional 20% and your Nourish spell gains an additional 10% of your bonus healing effects.,"{""1"": 1133879, ""2"": 1133880}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13242, ""Icon"": ""Ability_Druid_EmpoweredTouch"", ""Name"": ""Empowered Touch"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1133879, ""2"": 1133880}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13242, ""spellID"": 1133879}"
13244,1117074,Nature's Bounty,Nature's Bounty,35,Normal,5,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_ResistNature,scan:spellDescription,Increases the critical effect chance of your Regrowth and Nourish spells by 5%.,"{""1"": 1117074, ""2"": 1117075, ""3"": 1117076, ""4"": 1117077, ""5"": 1117078}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 3, ""ConnectedNodes"": {""1"": 13231}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13244, ""Icon"": ""Spell_Nature_ResistNature"", ""Name"": ""Nature's Bounty"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1117074, ""2"": 1117075, ""3"": 1117076, ""4"": 1117077, ""5"": 1117078}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13244, ""spellID"": 1117074}"
13249,1134151,Living Spirit,Living Spirit,40,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Spell_Nature_GiftoftheWaterSpirit,scan:spellDescription,Increases your total Spirit by 5%.,"{""1"": 1134151, ""2"": 1134152, ""3"": 1134153}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13249, ""Icon"": ""Spell_Nature_GiftoftheWaterSpirit"", ""Name"": ""Living Spirit"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1134151, ""2"": 1134152, ""3"": 1134153}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13249, ""spellID"": 1134151}"
13252,1118562,Swiftmend,Swiftmend,40,Normal,1,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\INV_Relics_IdolofRejuvenation,scan:spellDescription,Consumes a Rejuvenation or Regrowth effect on a friendly target to instantly heal them an amount equal to 12 sec. of Rejuvenation or 18 sec. of Regrowth.,"{""1"": 1118562}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 13235}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13252, ""Icon"": ""INV_Relics_IdolofRejuvenation"", ""Name"": ""Swiftmend"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1118562}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13252, ""spellID"": 1118562}"
13253,1133881,Natural Perfection,Natural Perfection,40,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_NaturalPerfection,scan:spellDescription,Your critical strike chance with all spells is increased by 1% and critical strikes against you give you the Natural Perfection effect reducing all damage taken by 2%. Stacks up to 3 times. Lasts 8 sec.,"{""1"": 1133881, ""2"": 1133882, ""3"": 1133883}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13253, ""Icon"": ""Ability_Druid_NaturalPerfection"", ""Name"": ""Natural Perfection"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1133881, ""2"": 1133882, ""3"": 1133883}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13253, ""spellID"": 1133881}"
13256,1133886,Empowered Rejuvenation,Empowered Rejuvenation,45,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_EmpoweredRejuvination,scan:spellDescription,The bonus healing effects of your healing over time spells is increased by 7%.,"{""1"": 1133886, ""2"": 1133887, ""3"": 1133888}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13256, ""Icon"": ""Ability_Druid_EmpoweredRejuvination"", ""Name"": ""Empowered Rejuvenation"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1133886, ""2"": 1133887, ""3"": 1133888}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13256, ""spellID"": 1133886}"
13261,1148496,Living Seed,Living Seed,45,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_GiftoftheEarthmother,scan:spellDescription,"When you critically heal your target with Swiftmend, Regrowth, Nourish or Healing Touch spell you have a 33% chance to plant a Living Seed on the target for 30% of the amount healed. The Living Seed will bloom when the target is next attacked. Lasts 15 sec.","{""1"": 1148496, ""2"": 1148499, ""3"": 1148500}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13261, ""Icon"": ""Ability_Druid_GiftoftheEarthmother"", ""Name"": ""Living Seed"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1148496, ""2"": 1148499, ""3"": 1148500}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13261, ""spellID"": 1148496}"
13264,1148539,Revitalize,Revitalize,50,Normal,3,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_Replenish,scan:spellDescription,"Your Rejuvenation and Wild Growth spells have a 5% chance to restore 8 Energy, 4 Rage, 1% Mana or 16 Runic Power per tick.","{""1"": 1148539, ""2"": 1148544, ""3"": 1148545}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13264, ""Icon"": ""Ability_Druid_Replenish"", ""Name"": ""Revitalize"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1148539, ""2"": 1148544, ""3"": 1148545}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""Talent"", ""entryID"": 13264, ""spellID"": 1148539}"
13267,1165139,Tree of Life,Tree of Life,50,Normal,1,SpendSquare,RebornDruid,Restoration,RESTORATION,DRUID,Interface\Icons\Ability_Druid_TreeofLife,scan:spellDescription,"Grants the ability to shapeshift into the Tree of Life. While in this form you increase healing received by 6% for all party and raid members within 100 yards, reduces the mana cost of your healing over time spells by 20% and you can only cast Restoration spells in addition to Innervate, Barkskin, Nature's Grasp and Thorns spells.

The act of shapeshifting frees the caster of Polymorph and Movement Impairing effects.","{""1"": 1165139}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornDruid"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 13256}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13267, ""Icon"": ""Ability_Druid_TreeofLife"", ""Name"": ""Tree of Life"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1165139}, ""TECost"": 1, ""Tab"": ""Restoration"", ""Type"": ""TalentAbility"", ""entryID"": 13267, ""spellID"": 1165139}"
